,src_n,src_id,index,sepn,instrument,detect_stack_id,name,ra,dec,obsid,obi,src_rate_aper_m,src_rate_aper_lolim_m,src_rate_aper_hilim_m,src_cnts_aper_u,src_cnts_aper_lolim_u,src_cnts_aper_hilim_u,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,src_cnts_aper_h,src_cnts_aper_lolim_h,src_cnts_aper_hilim_h,sat_src_flag,src_rate_aper_s,src_rate_aper_lolim_s,src_rate_aper_hilim_s,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_start,gti_stop,gti_elapse,gti_obs,gti_end,gti_mjd_obs,mjd_ref,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,src_rate_aper_b,src_rate_aper_lolim_b,src_rate_aper_hilim_b,theta,phi,region_id,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,src_cnts_aper_m,src_cnts_aper_lolim_m,src_cnts_aper_hilim_m,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_cnts_aper_s,src_cnts_aper_lolim_s,src_cnts_aper_hilim_s,src_rate_aper_h,src_rate_aper_lolim_h,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,src_rate_aper_u,src_rate_aper_lolim_u,src_rate_aper_hilim_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,src_cnts_aper_b,src_cnts_aper_lolim_b,src_cnts_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,apec_kt,apec_kt_lolim,apec_kt_hilim,apec_kt_rhat,apec_abund,apec_abund_lolim,apec_abund_hilim,apec_abund_rhat,apec_z,apec_z_lolim,apec_z_hilim,apec_z_rhat,apec_nh,apec_nh_lolim,apec_nh_hilim,apec_nh_rhat,apec_norm,apec_norm_lolim,apec_norm_hilim,apec_norm_rhat,apec_stat,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,livetime,detector,match_type,cnts_aper_b,cnts_aperbkg_b,cnts_aper_h,cnts_aperbkg_h,cnts_aper_m,cnts_aperbkg_m,cnts_aper_s,cnts_aperbkg_s,cnts_aper_u,cnts_aperbkg_u,significance,likelihood,pileup_flag,mstr_sat_src_flag,mstr_streak_src_flag,mstr_flux_aper_b,mstr_flux_aper_lolim_b,mstr_flux_aper_hilim_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u,acis_num,acis_hetg_num,acis_letg_num,hrc_num,hrc_hetg_num,hrc_letg_num
299,PSR J1745-2900,PL0081,51,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,7558,0,   0.0000,   0.0000,0.00034603,   0.0000,   0.0000,   1.2930,0.0,0.0,1.111e-06,0.0,0.0,1.513e-15,FALSE,57.981,48.723,67.239,False,0.0,0.0,0.00028818,57.81,65.48,,,,305152603.127,305157646.827,5043.7,2007-09-02T20:36:43,2007-09-02T22:00:47,54345.85883,50814.0,4.305e-05,3.585e-05,4.983e-05, 0.011588,0.0096495, 0.013412,0.473,343.98,6687,2.828e-13,2.355e-13,3.274e-13,0.0,0.0,1.7224,0.000e+00,0.000e+00,5.022e-05,0.0,0.0,1.1954, 0.011648,0.0097881, 0.013508,     6.16,     6.26,     0.00,0.0,     0.00,   0.0000,   0.0000,0.00025976,2.816e-13,2.378e-13,3.254e-13,0.000e+00,0.000e+00,2.552e-14,1.193e-15,0.000e+00,2.445e-15,3.087e-05,2.594e-05,3.580e-05,57.682,48.033,66.764,0.000e+00,0.000e+00,6.994e-07,   0.9994,   0.9550,   1.0000,   0.9994,   0.9313,   1.0000,  -0.9994,  -1.0000,   0.1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,    0.889,    0.999,    0.990, 0.003983,  0.01229, 0.007187,  0.01677,2.0,    0.853,    0.998,    0.986, 0.003642,  0.01209, 0.007384,  0.01609,,,,,,,,,,,,,,,,,,,,,,,,,4977.8,         ACIS-3,u          ,62,200,61,196,1,4,0,0,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
300,PSR J1745-2900,PL0081,52,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,7559,0,   0.0000,   0.0000,0.00026455,,,,1.168e-06,1.668e-07,2.169e-06,0.0,0.0,2.183e-15,FALSE,30.986,23.926,37.654,False,0.00030224,4.3177e-05,0.0005613,18.04,21.6,,,,309781436.05,309786507.65,5071.6,2007-10-26T10:23:56,2007-10-26T11:48:28,54399.43329,50814.0,2.326e-05,1.796e-05,2.827e-05,0.0062589,0.0048328,0.0076057,0.478,343.44,6687,1.453e-13,1.108e-13,1.780e-13,0.0,0.0,1.1917,,,,1.5128,0.21611,2.8095,0.0061906,0.0047801,0.0075227,     4.51,     4.51,     0.00,1.17,,,,,1.459e-13,1.137e-13,1.781e-13,,,,0.000e+00,0.000e+00,1.402e-15,1.641e-05,1.267e-05,1.994e-05,31.328,24.19,38.069,0.000e+00,0.000e+00,5.351e-07,   0.9994,   0.9363,   1.0000,   0.8707,   0.7552,   0.9625,  -0.9994,  -1.0000,  -0.4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.264,    0.692,    0.333,0.0004164, 0.007098, 0.006541, 0.007672,0.0,    0.220,    0.545,    0.187,0.0002992, 0.006901, 0.006484, 0.007307,,,,,,,,,,,,,,,,,,,,,,,,,5005.3,         ACIS-3,u          ,36,170,35,165,0,3,1,0,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
301,PSR J1745-2900,PL0081,53,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,9169,0,0.00013972,4.4910e-05,0.00022954,   0.0000,   0.0000,   1.2456,0.0,0.0,1.819e-07,0.0,0.0,2.563e-16,FALSE,179.22,161.61,195.67,False,0.0,0.0,4.5119e-05,164.9,152.46,,,,326348286.241,326376244.641,27958.4,2008-05-05T04:18:06,2008-05-05T12:04:05,54591.17924,50814.0,2.405e-05,2.171e-05,2.625e-05,0.0064650,0.0058344,0.0070536,0.489,341.77,6687,1.467e-13,1.324e-13,1.601e-13,3.8565,1.2396,6.3356,0.000e+00,0.000e+00,1.086e-05,0.0,0.0,1.2898,0.0064933,0.0058550,0.0070891,    10.60,    10.52,     1.61,0.0,     0.00,   0.0000,   0.0000,4.5128e-05,1.445e-13,1.305e-13,1.576e-13,0.000e+00,0.000e+00,6.087e-15,1.213e-15,4.716e-16,1.954e-15,1.724e-05,1.554e-05,1.882e-05,178.44,161.04,194.69,2.936e-07,1.114e-07,4.758e-07,   0.9669,   0.9450,   0.9850,   0.9994,   0.9800,   1.0000,   0.9994,   0.2455,   1.0000,9.576e-14,5.382e-14,1.194e-13,    2.151,    1.463,    2.913,,    635.9,    465.1,    844.7,,0.0001369,4.420e-05,0.0004719,,    1.114,9.718e-14,5.721e-14,1.192e-13,    1.266,    1.050,    1.564,,    351.3,    248.1,    481.2,,8.245e-06,3.824e-06,1.822e-05,,    1.206,1.054e-13,6.801e-14,1.228e-13,    6.811,    3.417,    37.03,,    560.9,    437.3,    713.2,,8.424e-05,6.007e-05,0.0001535,,    1.129,,,,,,,,,,,,,,,,,,,,,,,,,5.0,    0.769,    0.926,    0.947, 0.002751, 0.007328, 0.005401,  0.02377,5.0,    0.723,    0.956,    0.969, 0.002456, 0.007185, 0.005458,  0.02248,,,,,,,,,,,,,,,,,,,,,,,,,27601.2,         ACIS-3,u          ,205,936,201,905,4,16,0,4,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
302,PSR J1745-2900,PL0081,54,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,9170,0,0.00011695,3.4652e-05,0.00019925,   0.0000,   0.0000,   1.1210,3.343e-07,6.965e-08,5.851e-07,1.026e-15,2.137e-16,1.795e-15,FALSE,145.7,129.43,161.01,False,8.5885e-05,1.7893e-05,0.0001503,97.18,92.73,,,,326431430.765,326458575.832,27145.068,2008-05-06T03:23:51,2008-05-06T10:56:16,54592.14156,50814.0,2.040e-05,1.818e-05,2.249e-05,0.0054835,0.0048855,0.0060442,0.488,341.82,6687,1.287e-13,1.146e-13,1.420e-13,3.1344,0.92871,5.3401,0.000e+00,0.000e+00,1.045e-05,2.3018,0.47954,4.0282,0.0054362,0.0048291,0.0060075,     9.46,     9.16,     1.42,1.3,     0.00,   0.0000,   0.0000,4.9432e-05,1.284e-13,1.155e-13,1.413e-13,0.000e+00,0.000e+00,6.154e-15,8.362e-16,2.341e-16,1.405e-15,1.433e-05,1.272e-05,1.585e-05,146.96,130.94,161.99,2.370e-07,7.022e-08,4.037e-07,   0.9694,   0.9438,   0.9875,   0.9557,   0.9176,   0.9838,  -0.2811,  -0.6627,   0.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.474,    0.775,    0.968,0.0006838, 0.006447, 0.005489, 0.007074,0.0,    0.433,    0.771,    0.963,0.0005981, 0.006263, 0.005425, 0.006817,,,,,,,,,,,,,,,,,,,,,,,,,26801.3,         ACIS-3,u          ,175,927,170,908,3,12,2,1,0,1,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
303,PSR J1745-2900,PL0081,55,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,9171,1,6.4492e-05,   0.0000,0.00012576,   0.0000,   0.0000,   1.1244,0.0,0.0,2.712e-07,0.0,0.0,3.462e-16,FALSE,139.65,123.86,154.46,False,0.0,0.0,6.9672e-05,98.23,109.93,,,,326777711.966,326805756.287,28044.32,2008-05-10T03:35:12,2008-05-10T11:22:36,54596.14944,50814.0,1.867e-05,1.658e-05,2.077e-05,0.0050193,0.0044556,0.0055455,0.486,341.67,6687,1.086e-13,9.604e-14,1.211e-13,1.7855,0.0,3.4817,0.000e+00,0.000e+00,1.047e-05,0.0,0.0,1.9289,0.0050442,0.0044739,0.0055789,     8.90,     9.13,     1.03,0.0,     0.00,   0.0000,   0.0000,4.9987e-05,1.075e-13,9.531e-14,1.190e-13,0.000e+00,0.000e+00,6.739e-15,3.145e-16,0.000e+00,6.290e-16,1.339e-05,1.187e-05,1.481e-05,138.96,123.36,153.53,1.307e-07,0.000e+00,2.549e-07,   0.9806,   0.9613,   0.9975,   0.9994,   0.9613,   1.0000,  -0.1599,  -0.5990,   0.6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.147,    0.301,    0.681,7.222e-05, 0.005992, 0.005920, 0.006064,0.0,    0.160,    0.294,    0.708,8.470e-05, 0.005885, 0.005800, 0.005969,,,,,,,,,,,,,,,,,,,,,,,,,27685.9,         ACIS-3,u          ,168,969,165,938,2,14,1,6,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
304,PSR J1745-2900,PL0081,56,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,9172,1,   0.0000,   0.0000,6.5094e-05,   0.0000,   0.0000,   1.2317,4.675e-07,1.607e-07,7.597e-07,1.338e-15,4.318e-16,2.202e-15,FALSE,149.3,133.97,164.63,False,0.00012007,4.1275e-05,0.00019512,122.67,93.42,,,,326865436.816,326893225.616,27788.8,2008-05-11T03:57:17,2008-05-11T11:40:26,54597.16478,50814.0,2.031e-05,1.825e-05,2.238e-05,0.0054593,0.0049043,0.0060143,0.487,341.72,6687,1.280e-13,1.143e-13,1.409e-13,0.0,0.0,2.1767,0.000e+00,0.000e+00,1.082e-05,3.2945,1.1325,5.3535,0.0054415,0.0048828,0.0060003,     9.84,     9.74,     0.00,1.56,     0.00,   0.0000,   0.0000,5.1625e-05,1.262e-13,1.135e-13,1.389e-13,0.000e+00,0.000e+00,5.906e-15,0.000e+00,0.000e+00,3.809e-16,1.444e-05,1.296e-05,1.592e-05,149.79,134.56,165.01,0.000e+00,0.000e+00,1.297e-07,   0.9994,   0.9825,   1.0000,   0.9382,   0.8963,   0.9725,  -0.9994,  -1.0000,  -0.5615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.350,    0.958,    0.865,0.0003093, 0.006466, 0.006060, 0.006856,0.0,    0.337,    0.953,    0.836,0.0002969, 0.006324, 0.005953, 0.006673,,,,,,,,,,,,,,,,,,,,,,,,,27436.9,         ACIS-3,u          ,179,960,175,932,1,15,3,3,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
305,PSR J1745-2900,PL0081,57,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,9173,0,   0.0000,   0.0000,7.1585e-05,   0.0000,   0.0000,   1.1874,0.0,0.0,1.875e-07,0.0,0.0,2.636e-16,FALSE,165.58,148.72,182.43,False,0.0,0.0,4.9558e-05,156.98,121.5,,,,333495507.59,333523638.79,28131.2,2008-07-26T21:38:28,2008-07-27T05:27:19,54673.90171,50814.0,2.178e-05,1.962e-05,2.395e-05,0.0058518,0.0052704,0.0064331,0.48,343.69,6687,1.387e-13,1.247e-13,1.519e-13,0.0,0.0,2.0987,0.000e+00,0.000e+00,9.183e-06,0.0,0.0,1.3335,0.0059614,0.0053545,0.0065682,    10.06,     9.82,     0.00,0.0,     0.00,   0.0000,   0.0000,5.1750e-05,1.368e-13,1.227e-13,1.499e-13,0.000e+00,0.000e+00,6.233e-15,0.000e+00,0.000e+00,4.688e-16,1.583e-05,1.422e-05,1.744e-05,162.53,146.39,178.68,0.000e+00,0.000e+00,1.534e-07,   0.9994,   0.9813,   1.0000,   0.9994,   0.9775,   1.0000,  -0.4510,  -1.0000,   0.2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,    0.986,    1.000,    1.000, 0.001733, 0.006754, 0.005021, 0.008487,6.0,    0.989,    1.000,    1.000, 0.001775, 0.006719, 0.004944, 0.008493,,,,,,,,,,,,,,,,,,,,,,,,,27775.0,         ACIS-3,u          ,190,952,189,928,1,14,0,3,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
306,PSR J1745-2900,PL0081,58,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,9174,0,   0.0000,   0.0000,4.1279e-05,   0.0000,   0.0000,   1.2417,0.0,0.0,1.648e-07,0.0,0.0,2.551e-16,FALSE,130.6,116.12,145.08,False,0.0,0.0,4.2211e-05,101.11,113.49,,,,333410764.186,333439941.786,29177.6,2008-07-25T22:06:04,2008-07-26T06:12:22,54672.92088,50814.0,1.645e-05,1.461e-05,1.829e-05,0.0044188,0.0039252,0.0049124,0.48,343.68,6687,1.003e-13,8.904e-14,1.115e-13,0.0,0.0,1.1892,0.000e+00,0.000e+00,1.064e-05,0.0,0.0,1.216,0.0045333,0.0040307,0.0050360,     8.95,     9.02,     0.00,0.0,     0.00,   0.0000,   0.0000,4.9569e-05,9.835e-14,8.731e-14,1.094e-13,0.000e+00,0.000e+00,5.969e-15,0.000e+00,0.000e+00,2.343e-16,1.204e-05,1.071e-05,1.338e-05,127.3,113.08,141.52,0.000e+00,0.000e+00,8.380e-08,   0.9994,   0.9863,   1.0000,   0.9994,   0.9738,   1.0000,  -0.9994,  -1.0000,   0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.105,    0.394,    0.355,2.485e-05, 0.005312, 0.005287, 0.005337,0.0,    0.105,    0.394,    0.355,2.485e-05, 0.005312, 0.005287, 0.005337,,,,,,,,,,,,,,,,,,,,,,,,,28808.1,         ACIS-3,u          ,156,915,156,888,0,15,0,4,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
307,PSR J1745-2900,PL0081,59,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,10556,0,0.00013126,8.7506e-05,0.00017258,   1.1671, 0.048630,   2.2856,1.021e-07,2.382e-08,1.77e-07,1.069e-16,1.188e-17,2.019e-16,FALSE,913.82,875.94,951.71,False,2.5924e-05,6.0488e-06,4.4934e-05,1254.07,1375.15,     4.53,,,359001569.764,359115624.262,114054.498,2009-05-18T02:39:30,2009-05-19T10:20:24,54969.11076,50814.0,3.018e-05,2.892e-05,3.136e-05,0.0081098,0.0077712,0.0084258,0.481,341.94,6687,1.939e-13,1.859e-13,2.019e-13,14.773,9.8485,19.423,2.446e-06,1.019e-07,4.790e-06,2.9176,0.68077,5.0572,0.0081196,0.0077830,0.0084562,    24.77,    24.12,     3.18,1.33,     1.04,1.0370e-05,4.3210e-07,2.0309e-05,1.916e-13,1.837e-13,1.994e-13,0.000e+00,0.000e+00,4.820e-16,8.704e-16,5.803e-16,1.144e-15,2.154e-05,2.065e-05,2.244e-05,912.72,874.61,948.29,2.666e-07,1.827e-07,3.506e-07,   0.9756,   0.9675,   0.9825,   0.9906,   0.9838,   0.9963,   0.3948,   0.0881,   0.6752,1.572e-13,1.307e-13,1.686e-13,    1.593,    1.305,    1.897,,    700.3,    617.0,    795.3,,8.579e-05,5.317e-05,0.0001422,,    0.971,1.559e-13,1.366e-13,1.672e-13,    1.524,    1.390,    1.683,,    455.0,    402.4,    515.4,,6.448e-06,4.634e-06,8.978e-06,,    1.056,1.612e-13,1.447e-13,1.780e-13,    13.58,    9.464,    195.2,,    694.9,    591.2,    742.2,,0.0001037,9.485e-05,0.0001121,,    0.982,,,,,,,,,,,,,,,,,,,,,,,,,10.0,    1.000,    1.000,    1.000,  0.01098, 0.009011, 0.001792,  0.08659,10.0,    1.000,    1.000,    1.000,  0.01090, 0.008841, 0.001791,  0.08585,,,,,,,,,,,,,,,,,,,,,,,,,112545.7,         ACIS-3,u          ,1020,4058,1001,3944,16,62,3,11,1,3,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
308,PSR J1745-2900,PL0081,60,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,11843,0,0.00014465,9.1800e-05,0.00019473,   0.0000,   0.0000,   1.1988,6.251e-08,0.0,1.25e-07,1.538e-16,0.0,3.269e-16,FALSE,850.95,814.05,885.69,False,1.5286e-05,0.0,3.0572e-05,1333.66,1267.65,     7.60,,,390104867.091,390184843.991,79976.901,2010-05-13T02:27:47,2010-05-14T00:40:44,55329.10263,50814.0,4.019e-05,3.846e-05,4.182e-05, 0.010750, 0.010288, 0.011185,0.49,341.86,6687,2.636e-13,2.524e-13,2.741e-13,11.418,7.246,15.37,0.000e+00,0.000e+00,4.669e-06,1.2066,0.0,2.4131, 0.010781, 0.010313, 0.011221,    23.97,    23.76,     2.67,1.0,     0.00,   0.0000,   0.0000,1.5187e-05,2.603e-13,2.492e-13,2.707e-13,0.000e+00,0.000e+00,2.618e-15,8.211e-16,5.096e-16,1.133e-15,2.870e-05,2.746e-05,2.988e-05,848.5,812.02,882.83,2.988e-07,1.839e-07,4.080e-07,   0.9794,   0.9713,   0.9863,   0.9956,   0.9913,   0.9988,   0.6359,   0.3329,   0.8776,2.118e-13,1.658e-13,2.303e-13,    1.879,    1.541,    2.243,,    907.1,    787.4,     1048,,0.0002103,0.0001177,0.0003944,,    0.812,2.138e-13,1.782e-13,2.286e-13,    1.408,    1.282,    1.556,,    600.0,    525.0,    688.6,,1.281e-05,8.849e-06,1.871e-05,,    0.854,2.157e-13,1.754e-13,2.317e-13,    10.25,    6.252,    24.22,,    846.1,    753.6,    951.6,,0.0001688,0.0001484,0.0002171,,    0.815,,,,,,,,,,,,,,,,,,,,,,,,,10.0,    1.000,    1.000,    1.000,  0.01740,  0.01076, 0.004107,  0.09522,10.0,    1.000,    1.000,    1.000,  0.01737,  0.01061, 0.004105,  0.09493,,,,,,,,,,,,,,,,,,,,,,,,,78931.9,         ACIS-3,u          ,910,2783,897,2720,12,38,1,8,0,1,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
309,PSR J1745-2900,PL0081,61,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,13016,0,   0.0000,   0.0000,0.00014103,   1.5092,  0.21560,   2.7309,0.0,0.0,2.808e-07,0.0,0.0,4.234e-16,FALSE,87.242,74.967,99.518,False,0.0,0.0,7.2664e-05,61.02,70.62,,,,417782695.304,417800761.526,18066.223,2011-03-29T10:44:55,2011-03-29T15:46:02,55649.44786,50814.0,1.831e-05,1.575e-05,2.086e-05,0.0048774,0.0041967,0.0055581,0.494,341.67,6687,1.196e-13,1.031e-13,1.362e-13,0.0,0.0,2.5147,2.756e-05,3.937e-06,4.987e-05,0.0,0.0,1.1702,0.0048930,0.0042045,0.0055814,     7.17,     7.11,     0.00,0.0,     1.20,8.4641e-05,1.2092e-05,0.00015316,1.180e-13,1.018e-13,1.341e-13,5.249e-15,0.000e+00,1.077e-14,0.000e+00,0.000e+00,9.385e-16,1.304e-05,1.121e-05,1.488e-05,86.965,74.827,99.103,0.000e+00,0.000e+00,2.930e-07,   0.9994,   0.9575,   1.0000,   0.9994,   0.9588,   1.0000,   0.1911,  -0.4516,   0.8663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,    1.000,    1.000,    1.000, 0.003488, 0.005823, 0.002638,  0.01402,8.0,    1.000,    1.000,    1.000, 0.003467, 0.005721, 0.002241,  0.01469,,,,,,,,,,,,,,,,,,,,,,,,,17830.2,         ACIS-3,u          ,106,632,104,616,1,8,0,1,1,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
310,PSR J1745-2900,PL0081,62,0.003073585,ACIS,acisfJ1745401m290028_001, 2CXO J174540.0-290028,266.4168,-29.0078,13017,0,0.00015713,3.9282e-05,0.00027498,   0.0000,   0.0000,   1.1265,0.0,0.0,3.501e-07,0.0,0.0,4.768e-16,FALSE,91.246,78.466,103.23,False,0.0,0.0,8.1836e-05,57.11,61.51,,,,417955494.386,417973561.16,18066.774,2011-03-31T10:44:54,2011-03-31T15:46:01,55651.44785,50814.0,1.944e-05,1.676e-05,2.195e-05,0.0051813,0.0044677,0.0058504,0.486,341.55,6687,1.155e-13,9.937e-14,1.306e-13,2.8012,0.70031,4.9022,0.000e+00,0.000e+00,2.534e-05,0.0,0.0,1.26,0.0051183,0.0044014,0.0057903,     7.49,     7.37,     1.35,0.0,     0.00,   0.0000,   0.0000,7.7769e-05,1.134e-13,9.770e-14,1.282e-13,0.000e+00,0.000e+00,1.315e-14,1.148e-15,3.828e-16,1.914e-15,1.363e-05,1.172e-05,1.542e-05,92.371,79.648,104.3,3.379e-07,8.157e-08,5.826e-07,   0.9532,   0.9163,   0.9850,   0.9994,   0.9513,   1.0000,   0.9994,   0.0069,   1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.151,    0.839,    0.818,0.0003627, 0.006034, 0.005748, 0.008287,0.0,    0.233,    0.778,    0.798,0.0005482, 0.005868, 0.005440, 0.009309,,,,,,,,,,,,,,,,,,,,,,,,,17827.6,         ACIS-3,u          ,110,602,107,592,3,8,0,1,0,0,107.91,21810.19,False,False,False,1.299e-13,1.257e-13,1.338e-13,8.0,1.0,0.000185,8.0,1.0,0.0001654,6.0,1.0,1.227e-06,0.0,0.0,5.07e-07,,,,71,0,0,5,0,0
