obs_id,src_id,num_obs,sepn,name,src_n,ra,dec,livetime,significance,likelihood,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_elapse,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u
PL_5_obs_3,PL_5,8,0.4130057, 2CXO J002407.5-720450,J0024-7204R,6.0315900000000005,-72.08069,1928.3,5.93,419.4006,0.0,0.0,1.345e-06,,,,False,,,,,,5579.2,0.0,0.0,2.6080000000000003e-06,,,,0.0,0.0,1.283e-05,0.00057804,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,1.361e-06,0.0,0.0,9.518e-07,0.9994,-0.188,1.0,0.0212,-0.6202,0.7052,-0.9994,-1.0,0.1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.758,7.681999999999999e-07,0.0,0.001,5.033e-08,3.0,0.47100000000000003,1.689e-07,5.0,0.782,3.2729999999999997e-07,,,
PL_5_obs_4,PL_5,8,0.4130057, 2CXO J002407.5-720450,J0024-7204R,6.0315900000000005,-72.08069,5307.0,5.93,419.4006,1.272e-06,4.24e-07,2.12e-06,,,,False,14.04,,,75.8,,5579.2,2.346e-06,8.379000000000001e-07,3.77e-06,,,,0.0,0.0,2.052e-06,0.00020913,1.6,0.0,1.0,1.5,0.0,2.8780000000000002e-15,1.046e-15,4.621e-15,,,,1.288e-15,0.0,2.518e-15,0.0,0.0,5.056e-07,4.435e-07,0.0,8.87e-07,-0.9994,-1.0,-0.0294,-0.9994,-1.0,-0.4428,-0.5272,-0.8426,-0.0856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.461,0.073,0.365,5.75e-05,0.0007168999999999999,0.0006858,0.0009881,,,,,,,,,,,,,,,,,0.0,0.478,0.445,0.18899999999999997,4.097e-05,0.0005377000000000001,0.0005178,0.0007534,,,,,,,,,5.0,0.758,7.681999999999999e-07,0.0,0.001,5.033e-08,3.0,0.47100000000000003,1.689e-07,5.0,0.782,3.2729999999999997e-07,,,
PL_5_obs_5,PL_5,8,0.4130057, 2CXO J002407.5-720450,J0024-7204R,6.0315900000000005,-72.08069,68771.4,5.93,419.4006,1.009e-06,7.881e-07,1.231e-06,,,,False,168.27,3.34,30.94,125.88,26.03,69681.8,2.03e-06,1.6880000000000002e-06,2.372e-06,,,,1.202e-06,6.706999999999999e-07,1.705e-06,4.6213e-05,5.93,1.08,2.74,4.56,2.32,,,,,,,,,,7.512e-08,5.778e-09,1.445e-07,3.2439999999999997e-07,2.059e-07,4.429e-07,-0.5821,-0.8376,-0.3067,-0.8582,-0.955,-0.7302,-0.5147,-0.6577,-0.3629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.36,0.5710000000000001,0.335,4.143e-05,0.0006602,0.0006469,0.001072,,,,,,,,,0.0,0.467,0.922,0.795,8.59e-06,0.00017219999999999998,0.0001693,0.0002496,0.0,0.321,0.47200000000000003,0.428,2.194e-05,0.00045919999999999994,0.00045250000000000005,0.0006093,0.0,0.48,0.7659999999999999,0.621,4.794e-06,0.00011479999999999999,0.0001135,0.0001659,5.0,0.758,7.681999999999999e-07,0.0,0.001,5.033e-08,3.0,0.47100000000000003,1.689e-07,5.0,0.782,3.2729999999999997e-07,,,
PL_5_obs_6,PL_5,8,0.4130057, 2CXO J002407.5-720450,J0024-7204R,6.0315900000000005,-72.08069,65240.7,5.93,419.4006,6.188e-07,4.42e-07,7.956000000000001e-07,1.078e-15,7.826e-16,1.373e-15,False,75.98,,16.2,55.73,20.14,66104.4,1.208e-06,8.94e-07,1.5059999999999999e-06,5.744e-16,3.023e-17,1.119e-15,1.404e-06,8.372e-07,1.971e-06,6.539600000000001e-05,3.95,1.19,1.95,3.5,2.48,1.846e-15,1.372e-15,2.32e-15,,,,,,,8.410999999999999e-08,1.357e-08,1.547e-07,1.689e-07,8.228999999999999e-08,2.5550000000000003e-07,-0.3048,-0.6615,0.0856,-0.7633,-0.9151,-0.569,-0.5809,-0.7452,-0.3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.38299999999999995,0.04,0.006999999999999999,2.32e-05,0.00040839999999999995,0.00040119999999999994,0.0005947,,,,,,,,,0.0,0.48700000000000004,0.08900000000000001,0.327,3.489e-06,9.077e-05,8.994e-05,0.0001325,0.0,0.46,0.172,0.14,1.784e-05,0.0002874,0.0002821,0.00045430000000000004,1.0,0.625,0.64,0.753,1.69e-05,0.00013619999999999998,0.0001291,0.0002689,5.0,0.758,7.681999999999999e-07,0.0,0.001,5.033e-08,3.0,0.47100000000000003,1.689e-07,5.0,0.782,3.2729999999999997e-07,,,
PL_5_obs_7,PL_5,8,0.4130057, 2CXO J002407.5-720450,J0024-7204R,6.0315900000000005,-72.08069,59044.6,5.93,419.4006,6.73e-07,4.821e-07,8.638e-07,1.202e-15,8.411e-16,1.542e-15,False,51.66,,8.48,47.89,,66106.86099999999,1.1259999999999999e-06,8.159e-07,1.42e-06,,,,6.839e-07,2.699e-07,1.08e-06,4.1761e-05,3.73,0.0,1.55,3.53,1.69,1.422e-15,9.81e-16,1.839e-15,,,,2.832e-16,9.438999999999999e-17,4.72e-16,0.0,0.0,1.005e-07,1.173e-07,3.911e-08,1.907e-07,-0.8382,-1.0,-0.1181,-0.9994,-1.0,-0.7477,-0.7033,-0.8526,-0.5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.907,0.976,0.873,0.00020590000000000002,0.0003969,0.0001636,0.0008102000000000001,,,,,,,,,,,,,,,,,2.0,0.84,0.9390000000000001,0.8420000000000001,0.000126,0.0003176,0.0001499,0.000463,,,,,,,,,5.0,0.758,7.681999999999999e-07,0.0,0.001,5.033e-08,3.0,0.47100000000000003,1.689e-07,5.0,0.782,3.2729999999999997e-07,,,
PL_6_obs_0,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,5307.0,3.69,101.0374,0.0,0.0,4.2390000000000003e-07,,,,False,,,,,,5579.2,0.0,0.0,7.795e-07,,,,0.0,0.0,1.968e-06,0.00038528,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,8.287999999999999e-07,0.0,0.0,3.561e-07,0.9994,0.0468,1.0,0.9994,-0.0518,1.0,-0.9994,-1.0,0.2717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_1,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,5734.6,3.69,101.0374,0.0,0.0,3.9e-07,,,,False,,,,,,6028.8,0.0,0.0,7.845000000000001e-07,,,,0.0,0.0,2.404e-06,0.00034255,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,7.643e-07,0.0,0.0,3.306e-07,0.9994,0.0431,1.0,0.9994,-0.0344,1.0,-0.9994,-1.0,0.2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_2,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,5544.8,3.69,101.0374,7.343000000000001e-07,1.001e-07,1.368e-06,,,,False,,,,,,5829.257,1.0209999999999998e-06,1.075e-07,1.8809999999999999e-06,,,,0.0,0.0,2.149e-06,0.0002106,1.15,0.0,0.0,1.16,0.0,1.403e-15,8.252000000000001e-17,2.723e-15,,,,,,,0.0,0.0,5.578e-07,0.0,0.0,4.529e-07,0.9994,-0.2655,1.0,-0.9994,-1.0,-0.1993,-0.9994,-1.0,-0.2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_3,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,1928.3,3.69,101.0374,0.0,0.0,2.273e-06,,,,False,,,,,,5579.2,0.0,0.0,2.9789999999999998e-06,,,,0.0,0.0,1.125e-05,0.00062789,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,1.638e-06,0.0,0.0,1.024e-06,0.9994,-0.1493,1.0,-0.9994,-1.0,0.2055,-0.9994,-1.0,-0.0169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_4,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,68771.4,3.69,101.0374,6.948e-08,3.021e-09,1.359e-07,1.125e-16,0.0,2.25e-16,False,8.52,,9.66,,7.19,69681.8,2.886e-07,1.197e-07,4.5049999999999996e-07,,,,5.397e-07,1.868e-07,8.718000000000001e-07,2.331e-05,1.74,0.0,1.71,1.05,1.58,2.1760000000000003e-16,2.968e-17,4.056e-16,9.82e-16,3.8580000000000003e-16,1.578e-15,2.2599999999999997e-16,8.476000000000001e-17,3.673e-16,0.0,0.0,4.742e-08,1.158e-07,4.794e-08,1.838e-07,-0.9994,-1.0,-0.4316,-0.9994,-1.0,-0.2804,0.1299,-0.278,0.5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_5,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,65237.5,3.69,101.0374,5.166e-07,3.69e-07,6.642e-07,8.345000000000001e-16,5.961000000000001e-16,1.073e-15,False,41.44,,,51.3,,66104.33099999999,8.865000000000001e-07,6.460999999999999e-07,1.127e-06,0.0,0.0,4.633e-16,5.879e-07,2.352e-07,9.21e-07,3.7244e-05,3.69,0.0,1.44,3.5,1.71,1.058e-15,7.213999999999999e-16,1.379e-15,,,,,,,0.0,0.0,8.955e-08,7.903e-08,2.432e-08,1.3369999999999999e-07,-0.2523,-0.9013,0.1355,-0.9994,-1.0,-0.7002,-0.732,-0.8838,-0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.511,0.526,0.15,2.383e-05,0.0003177,0.0003096,0.0005682,,,,,,,,,,,,,,,,,0.0,0.449,0.564,0.252,1.503e-05,0.0002572,0.0002519,0.0003776,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_6,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,59044.6,3.69,101.0374,3.403e-07,2.056e-07,4.75e-07,5.756e-16,3.411e-16,8.101000000000001e-16,False,22.44,,,28.1,,66106.86099999999,5.263e-07,3.0620000000000003e-07,7.368000000000001e-07,0.0,0.0,4.324e-16,0.0,0.0,2.441e-07,5.7441e-05,2.44,0.0,0.0,2.53,0.0,6.077999999999999e-16,3.0389999999999997e-16,9.118e-16,,,,0.0,0.0,1.708e-16,0.0,0.0,1.3789999999999998e-07,0.0,0.0,9e-08,0.727,-0.1193,1.0,-0.9994,-1.0,-0.4216,-0.9994,-1.0,-0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.449,0.158,0.501,1.107e-05,0.0002173,0.0002138,0.0003086,,,,,,,,,,,,,,,,,0.0,0.46299999999999997,0.6809999999999999,0.853,9.05e-06,0.0001839,0.000181,0.00026389999999999996,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_6_obs_7,PL_6,8,0.4229727, 2CXO J002408.1-720447,J0024-7204ab,6.034109,-72.07993,65240.7,3.69,101.0374,1.9690000000000002e-07,9.844e-08,2.9010000000000004e-07,3.302e-16,1.6980000000000002e-16,4.906e-16,False,21.36,,,13.54,,66104.4,4.204e-07,2.488e-07,5.92e-07,,,,5.657999999999999e-07,2.0210000000000002e-07,9.296e-07,3.0802e-05,2.45,0.0,1.38,2.05,1.56,5.298e-16,2.717e-16,7.878999999999999e-16,6.637e-16,1.858e-16,1.141e-15,,,,0.0,0.0,8.829e-08,7.844999999999999e-08,2.0340000000000002e-08,1.3369999999999999e-07,-0.2911,-0.925,0.0906,-0.9994,-1.0,-0.3766,-0.4335,-0.7302,-0.0856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.47200000000000003,0.807,0.36200000000000004,8.281e-06,0.0001664,0.0001635,0.0002428,,,,,,,,,,,,,,,,,0.0,0.488,0.337,0.741,4.512e-06,0.00010590000000000001,0.00010449999999999999,0.0001551,,,,,,,,,3.0,0.545,4.655e-07,,,,0.0,0.001,7.803999999999999e-08,5.0,0.7609999999999999,3.555e-07,0.0,0.001,4.141e-07
PL_7_obs_0,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,36257.2,6.25,137.6529,0.0,0.0,7.864e-08,0.0,0.0,1.314e-16,False,7.71,6.51,,,,37187.201,2.9769999999999997e-07,8.016e-08,5.039000000000001e-07,1.267e-15,1.653e-16,2.314e-15,,,,0.00015321,1.41,1.28,0.0,0.0,,1.3869999999999999e-15,3.735e-16,2.348e-15,,,,0.0,0.0,2.3439999999999997e-16,2.2699999999999998e-07,4.54e-08,3.9950000000000005e-07,0.0,0.0,9.812000000000001e-08,0.9994,0.4216,1.0,0.9994,0.5103,1.0,0.9994,-0.2442,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_1,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,9926.1,6.25,137.6529,5.997e-07,5.7120000000000005e-08,1.142e-06,1.7129999999999998e-15,3.954e-16,3.0309999999999998e-15,False,0.55,1.27,1.38,,,10053.417,0.0,0.0,2.335e-06,,,,,,,,0.0,,0.0,1.11,,0.0,0.0,1.391e-14,,,,0.0,0.0,2.038e-15,,,,0.0,0.0,8.570999999999999e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_2,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,9838.6,6.25,137.6529,0.0,0.0,2.929e-07,0.0,0.0,4.749e-16,False,2.98,3.27,,,,9964.8,9.65e-07,2.01e-07,1.689e-06,0.0,0.0,4.003e-15,0.0,0.0,4.41e-06,0.00047728,1.3,1.0,0.0,0.0,0.0,2.5620000000000002e-15,0.0,5.125e-15,0.0,0.0,2.812e-15,0.0,0.0,8.504e-16,5.848e-07,0.0,1.17e-06,0.0,0.0,3.045e-07,0.9994,0.4204,1.0,0.9994,0.4116,1.0,-0.9994,-1.0,0.8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_3,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,29672.1,6.25,137.6529,0.0,0.0,9.175000000000001e-08,0.0,0.0,1.547e-16,False,8.97,6.56,,,,30078.0,3.844e-07,1.236e-07,6.315e-07,2.125e-15,4.2510000000000004e-16,3.741e-15,0.0,0.0,1.5369999999999999e-06,0.00019908,1.51,1.33,0.0,0.0,0.0,2.275e-15,7.313e-16,3.738e-15,0.0,0.0,8.615999999999999e-16,0.0,0.0,2.81e-16,2.806e-07,6.475e-08,4.857e-07,0.0,0.0,1.149e-07,0.9994,0.4453,1.0,0.9994,0.5178,1.0,0.9994,-0.2792,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_4,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,39539.1,6.25,137.6529,0.0,0.0,6.965e-08,0.0,0.0,1.2199999999999999e-16,False,12.79,16.76,,,,40080.0,8.093e-07,5.018e-07,1.101e-06,5.199e-15,3.2229999999999997e-15,7.07e-15,0.0,0.0,1.25e-06,0.00038569,2.7,2.7,0.0,0.0,0.0,5.243e-15,3.428e-15,7.058e-15,0.0,0.0,7.007999999999999e-16,0.0,0.0,1.945e-16,6.969e-07,4.321e-07,9.478000000000001e-07,0.0,0.0,9.115e-08,0.9994,0.7689,1.0,0.9994,0.8101,1.0,0.9994,-0.2567,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.49700000000000005,0.314,0.513,6.103e-05,0.00027430000000000005,0.0002171,0.00042720000000000003,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_5,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,13874.2,6.25,137.6529,0.0,0.0,2.222e-07,0.0,0.0,3.439e-16,False,6.43,,,,,14064.0,7.656e-07,2.64e-07,1.2670000000000001e-06,1.979e-15,1.7990000000000002e-16,3.778e-15,0.0,0.0,3.4239999999999997e-06,0.00038072,1.53,1.3,1.0,0.0,0.0,2.275e-15,5.459e-16,4.003e-15,0.0,0.0,1.92e-15,4.466999999999999e-16,0.0,8.686e-16,5.124000000000001e-07,1.1830000000000001e-07,9.065999999999999e-07,1.602e-07,0.0,3.204e-07,0.6471,0.2142,0.92,0.9994,0.4341,1.0,0.9994,-0.0781,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_6,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,46455.5,6.25,137.6529,0.0,0.0,6.357e-08,0.0,0.0,1.0720000000000001e-16,False,4.52,5.14,,,,47091.0,2.517e-07,7.865e-08,4.247e-07,1.833e-15,4.934999999999999e-16,3.172e-15,0.0,0.0,1.226e-06,0.00014292,1.45,1.37,0.0,0.0,0.0,2.023e-15,7.867e-16,3.2590000000000003e-15,0.0,0.0,6.877000000000001e-16,0.0,0.0,2.024e-16,2.025e-07,5.452000000000001e-08,3.5049999999999997e-07,0.0,0.0,7.47e-08,0.9994,0.4728,1.0,0.9994,0.5265,1.0,0.9994,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_7,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,9844.9,6.25,137.6529,1.09e-06,3.7600000000000003e-07,1.767e-06,1.3900000000000001e-15,4.119e-16,2.368e-15,False,0.47,0.87,0.48,,,9971.2,0.0,0.0,2.434e-06,0.0,0.0,1.7009999999999998e-14,5.055e-06,2.198e-07,9.671e-06,0.00076988,0.0,0.0,0.0,1.57,1.07,0.0,0.0,6.827e-15,0.0,0.0,1.859e-14,0.0,0.0,3.162e-15,0.0,0.0,2.108e-06,0.0,0.0,1.1709999999999999e-06,0.9994,-0.0693,1.0,0.351,-0.4191,0.7152,-0.4984,-1.0,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_8,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,34063.0,6.25,137.6529,0.0,0.0,8.777999999999998e-08,0.0,0.0,1.467e-16,False,17.43,17.77,,,,34529.014,8.481e-07,5.124000000000001e-07,1.166e-06,5.506e-15,3.2310000000000002e-15,7.78e-15,1.328e-06,1.2070000000000002e-07,2.475e-06,0.00037588,2.59,2.42,1.05,0.0,1.13,5.703e-15,3.536e-15,7.756e-15,0.0,0.0,1.4509999999999998e-16,2.1640000000000003e-16,9.838e-18,4.23e-16,6.475e-07,3.8009999999999997e-07,9.15e-07,8.427e-08,3.83e-09,1.6469999999999999e-07,0.7808,0.5528,0.9438,0.9994,0.7589,1.0,0.9994,0.0668,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6890000000000001,0.955,0.86,6.963e-05,0.00031860000000000005,0.0002806,0.0007027,1.0,0.545,0.7290000000000001,0.605,3.399e-05,0.0002607,0.00024380000000000002,0.0004539,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
PL_7_obs_9,PL_7,15,1.946795, 2CXO J174804.5-244634,J1748-2446C,267.0191,-24.77626,30499.4,6.25,137.6529,1.2490000000000001e-07,1.2490000000000001e-08,2.374e-07,1.684e-16,8.864e-18,3.28e-16,False,9.95,7.01,,,,32064.0,4.817e-07,2.0280000000000002e-07,7.606000000000001e-07,6.726000000000001e-15,2.7329999999999996e-15,1.0509999999999999e-14,0.0,0.0,1.642e-06,0.00019377,1.73,1.33,0.0,1.11,0.0,6.85e-15,3.518e-15,1.0179999999999999e-14,0.0,0.0,1.1630000000000002e-15,0.0,0.0,2.908e-16,2.741e-07,6.326e-08,4.7439999999999996e-07,0.0,0.0,1.392e-07,0.9994,0.3729,1.0,0.476,0.0019,0.8164,-0.5746,-1.0,-0.0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27399999999999997,3.449e-07,3.0,0.35600000000000004,3.56e-07,,,,,,,0.0,0.004,1.756e-06
