,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
69,ASASSN-17np,2017/10/18,14.93,3:14:44.44,-47:12:10.1,0,Candidate
70,ASASSN-17nq,2017/10/20,16.43,20:58:36.04,-48:48:37,0,Candidate
71,ASASSN-17nr,2017/10/20,15.16,8:38:33.14,-18:51:26.1,0,Candidate
72,ASASSN-17ns,2017/10/20,16.31,4:25:7.77,-23:58:22.2,0,Candidate
73,ASASSN-17nu,2017/10/20,16.2,20:40:44.42,50:59:42.1,0,Candidate
74,ASASSN-17nv,2017/10/20,16.94,23:50:36.22,-40:38:47.9,0,Candidate
75,ASASSN-17nw,2017/10/19,15.94,22:32:35.52,30:41:6.1,0,Candidate
76,ASASSN-17ob,2017/10/27,16.36,10:11:43.75,57:18:14,0,Candidate
77,ASASSN-17od,2017/10/19,14.06,9:32:5.19,3:43:32.4,0,Candidate
78,ASASSN-17of,2017/11/6,15.91,20:53:30.29,20:29:31.5,0,Candidate
79,ASASSN-17oi,2017/11/8,16.47,2:50:1.27,41:38:40.9,0,Candidate
80,ASASSN-17oo,2017/11/1,14.71,3:59:58.89,-5:12:36.7,0,Candidate
81,ASASSN-17ou,2017/11/10,16.18,22:43:31.1,11:21:50.7,0,Candidate
82,ASASSN-17ov,2017/11/12,13.84,9:20:47.71,-34:7:50.7,0,Candidate
83,ASASSN-17pb,2017/11/14,16.35,23:17:8.93,81:54:35.4,0,Candidate
84,ASASSN-17pd,2017/11/15,16.06,8:51:56.49,-2:38:24.2,0,Candidate
85,ASASSN-17pf,2017/11/17,13.84,"05:30:16.77,5:30:16.77","-73:16:11.3,-73:16:11.3",-1,N
86,ASASSN-17pm,2017/11/20,13.24,5:58:5.88,-0:11:15.6,0,Candidate
87,ASASSN-17px,2017/11/25,15.51,7:19:31.05,20:53:6,0,Candidate
88,ASASSN-17py,2017/11/17,14.61,10:42:26.2,-35:14:50.5,0,Candidate
89,ASASSN-17qd,2017/11/28,15.61,7:52:13.07,-48:44:20.7,0,Candidate
90,ASASSN-17qe,2017/11/28,16.25,7:49:1.31,-55:3:33.5,0,Candidate
91,ASASSN-17qf,2017/12/1,14.86,9:3:57.94,8:28:24.7,0,Candidate
92,ASASSN-17qh,2017/12/3,13.6,9:59:5.61,80:42:49.4,0,Candidate
93,ASASSN-17qi,2017/11/30,16.57,6:6:55.37,-20:9:19.2,0,Candidate
94,ASASSN-17qj,2017/12/4,15.66,10:30:48.91,-41:53:28.9,0,Candidate
95,ASASSN-17qk,2017/12/4,14.26,10:16:32.24,-31:27:40.8,0,Candidate
96,ASASSN-17qm,2017/12/4,15.14,9:28:23.49,-48:21:11.7,0,Candidate
97,ASASSN-17qn,2017/12/9,14.78,6:59:42.83,-64:4:8.3,0,Candidate
98,ASASSN-17qo,2017/12/10,,8:28:50.76,-11:27:9.8,0,Candidate
99,ASASSN-17qq,2017/12/12,15.45,9:37:6.82,81:55:1.9,0,Candidate
100,ASASSN-17rc,2017/12/18,16.48,2:37:40.24,-25:33:59.2,0,Candidate
101,ASASSN-17rd,2017/12/20,16.65,7:26:40.63,16:26:49,0,Candidate
102,ASASSN-17re,2017/12/21,16.53,7:10:10.53,41:27:51,0,Candidate
103,ASASSN-17rf,2017/12/20,15.68,6:43:34.44,-31:51:8.3,0,Candidate
104,ASASSN-17rh,2017/12/22,16.85,4:29:23.21,1:59:52.8,0,Candidate
105,ASASSN-17rp,2017/12/27,16.8,10:8:13.97,-37:57:54,0,Candidate
106,ASASSN-17rv,2018/01/7,15.57,14:50:57.74,-46:9:47.9,0,Candidate
107,ASASSN-17rw,2018/01/6,16.84,7:45:18.73,-42:9:2.5,0,Candidate
108,ASASSN-18aab,2018/11/18,17.03,7:48:52.88,-17:16:24.3,0,Candidate
109,ASASSN-18aad,2018/11/21,15.4,19:0:14.98,42:32:41.6,0,Candidate
110,ASASSN-18aal,2018/11/28,15.95,6:49:45.99,-26:57:11.6,0,Candidate
111,ASASSN-18aam,2018/11/27,15.93,20:59:38.99,29:29:45.3,0,Candidate
112,ASASSN-18aan,2018/11/30,15.28,0:46:7.99,62:10:4.9,0,Candidate
113,ASASSN-18aao,2018/11/29,14.92,21:51:49.55,-3:29:32.3,0,Candidate
114,ASASSN-18aap,2018/11/29,16.0,7:23:31.92,18:40:41.4,0,Candidate
115,ASASSN-18aau,2018/12/1,15.87,8:28:27.51,-63:29:59.3,0,Candidate
116,ASASSN-18aav,2018/12/2,16.39,12:14:56.42,-40:44:35.5,0,Candidate
117,ASASSN-18aaz,2018/12/4,16.62,0:0:40.12,-72:52:8.9,0,Candidate
118,ASASSN-18abb,2018/12/6,17.77,21:42:26.22,-34:43:34,0,Candidate
119,ASASSN-18abc,2018/12/7,16.0,8:52:32.01,-39:58:47.4,0,Candidate
120,ASASSN-18abf,2018/12/8,16.39,10:45:17.27,-54:4:21.5,0,Candidate
121,ASASSN-18abh,2018/12/11,17.25,4:2:14.23,22:8:36.1,0,Candidate
122,ASASSN-18abn,2018/12/13,14.06,"01:48:23.3,1:48:23.31","-00:48:07,-0:48:7.4",-1,N
123,ASASSN-18abu,2018/12/16,16.97,5:17:4.49,-25:31:3.5,0,Candidate
124,ASASSN-18abv,2018/12/15,,9:56:9.23,-83:29:18,0,Candidate
125,ASASSN-18abw,2018/12/9,14.8,11:29:46.96,-51:13:47.2,0,Candidate
126,ASASSN-18aby,2018/12/19,17.48,7:0:27.29,-69:1:17,0,Candidate
127,ASASSN-18aca,2018/12/20,15.63,7:30:51.3,-19:16:9.1,0,Candidate
128,ASASSN-18acc,2018/12/26,15.71,8:8:36.86,-17:27:36.9,0,Candidate
129,ASASSN-18acd,2018/12/25,15.63,21:47:1.41,38:24:35.5,0,Candidate
130,ASASSN-18ace,2018/12/24,14.35,12:20:27.79,-38:52:27.4,0,Candidate
131,ASASSN-18acf,2018/12/24,14.39,20:42:12.83,36:57:40.3,0,Candidate
132,ASASSN-18ach,2018/12/28,15.32,8:14:13.34,-16:25:3.7,0,Candidate
133,ASASSN-18acj,2018/12/30,,8:14:1.21,-7:19:42.4,0,Candidate
134,ASASSN-18ack,2018/12/31,15.75,0:14:9.37,70:45:38.7,0,Candidate
135,ASASSN-18acm,2018/12/31,15.59,6:34:11.94,82:21:54.2,0,Candidate
136,ASASSN-18ad,2018/01/6,16.44,1:42:45.89,23:23:40.7,0,Candidate
137,ASASSN-18ai,2018/01/9,15.37,0:12:22.17,-21:31:9,0,Candidate
138,ASASSN-18ak,2018/01/11,16.67,8:37:25.76,-12:25:40.5,0,Candidate
139,ASASSN-18as,2018/01/16,17.6,7:33:5.89,2:26:1.6,0,Candidate
140,ASASSN-18at,2018/01/17,16.54,11:20:19.5,-49:35:28,0,Candidate
141,ASASSN-18aw,2018/01/17,15.94,11:6:7.89,-3:46:17.1,0,Candidate
142,ASASSN-18ay,2018/01/20,13.22,5:7:1.43,-35:55:13.6,0,Candidate
143,ASASSN-18bc,2018/01/20,17.35,7:13:29.99,78:21:24.1,0,Candidate
144,ASASSN-18bd,2018/01/19,14.84,6:18:18.98,78:36:32.6,3,Candidate
145,ASASSN-18bf,2018/01/21,15.73,9:12:56.62,42:43:13.3,0,Candidate
146,ASASSN-18bg,2018/01/22,16.3,7:11:15.35,-59:24:47.9,0,Candidate
147,ASASSN-18bh,2018/01/23,13.5,1:9:52.88,47:57:11,0,Candidate
148,ASASSN-18bl,2018/01/25,15.7,8:28:12.4,-13:34:1.3,0,Candidate
149,ASASSN-18bn,2018/01/26,14.92,1:49:3.1,-12:38:41.8,0,Candidate
150,ASASSN-18bp,2018/01/29,16.45,8:46:44.54,-13:49:4.2,0,Candidate
151,ASASSN-18br,2018/02/1,15.56,16:58:25.05,-27:27:13.1,0,Candidate
152,ASASSN-18bs,2018/01/25,16.89,3:38:23.85,84:47:51.1,0,Candidate
153,ASASSN-18bv,2018/02/3,17.32,3:53:44.98,-11:58:37.1,0,Candidate
154,ASASSN-18bx,2018/02/6,16.57,11:32:51.98,-38:45:41.6,0,Candidate
155,ASASSN-18bz,2018/02/6,16.52,6:21:57.19,40:42:36,0,Candidate
156,ASASSN-18cf,2018/02/11,13.97,14:4:43.57,-46:22:6.7,0,Candidate
157,ASASSN-18ch,2018/02/10,15.14,8:14:36.13,6:17:36.2,0,Candidate
158,ASASSN-18ci,2018/02/13,16.2,6:42:33.33,40:2:33.4,0,Candidate
159,ASASSN-18cm,2018/02/13,16.16,7:6:23.99,34:52:58.6,0,Candidate
160,ASASSN-18cr,2018/02/13,15.98,12:58:32.15,26:1:6.3,0,Candidate
161,ASASSN-18cs,2018,,17:34:08.84,-43:05:50.5,0,Candidate_Nova
162,ASASSN-18ct,2018/02/13,17.18,5:45:23.05,1:55:8.4,0,Candidate
163,ASASSN-18cv,2018/02/14,16.37,10:21:39.3,-28:22:47.4,0,Candidate
164,ASASSN-18cw,2018/02/14,15.39,12:48:25.57,-26:33:41,0,Candidate
165,ASASSN-18cx,2018/02/14,15.62,5:33:2.47,-48:25:20.9,0,Candidate
166,ASASSN-18de,2018/02/18,16.72,10:43:39.22,-50:16:32.7,0,Candidate
167,ASASSN-18dg,2018/02/17,16.2,4:7:49.25,-0:7:16.4,0,Candidate
168,ASASSN-18dh,2018/02/17,16.42,11:48:53.88,-3:11:53.6,0,Candidate
169,ASASSN-18do,2018/02/22,13.99,4:59:8.92,75:34:15.5,0,Candidate
170,ASASSN-18dq,2018/02/23,15.81,14:10:57.49,-65:28:15.4,0,Candidate
171,ASASSN-18dw,2018,,06:02:04.7668,-12:19:50.916,0,CataclyV
172,ASASSN-18dx,2018/02/24,16.81,16:38:34.31,-12:36:31.5,0,Candidate
173,ASASSN-18dy,2018/02/23,16.85,13:15:2.43,-30:4:38.7,0,Candidate
174,ASASSN-18dz,2018/02/22,17.04,9:56:53.39,-30:33:38.7,0,Candidate
175,ASASSN-18ea,2018/02/23,15.49,9:23:11.25,-16:32:31,0,Candidate
176,ASASSN-18eb,2018/02/23,16.84,14:35:41.34,3:58:49.2,0,Candidate
177,ASASSN-18ec,2018/02/24,14.93,16:17:3.41,-54:0:35.5,0,Candidate
178,ASASSN-18ed,2018/02/24,15.22,13:1:20.38,-41:36:3.9,0,Candidate
179,ASASSN-18ee,2018/02/21,14.75,13:0:42.87,-81:10:35.7,0,Candidate
180,ASASSN-18eg,2018/02/21,15.06,11:45:52.59,-62:20:5.8,0,Candidate
181,ASASSN-18eh,2018/02/27,16.17,14:28:33.39,-46:11:25.3,0,Candidate
182,ASASSN-18ei,2018/02/26,15.0,11:56:59.96,-61:34:39.5,0,Candidate
183,ASASSN-18ej,2018/02/24,16.93,12:11:57.86,-35:41:52.8,0,Candidate
184,ASASSN-18ek,2018/02/26,16.03,11:37:57.82,-35:33:52.7,0,Candidate
185,ASASSN-18ep,2018/03/3,13.11,14:6:25.18,-32:3:18.5,0,Candidate
186,ASASSN-18eu,2018/03/6,14.69,5:11:32.56,18:47:35.9,0,Candidate
187,ASASSN-18ey,2018/03/6,14.88,18:20:21.9,7:11:7.3,0,Candidate
188,ASASSN-18fa,2018/03/7,15.59,18:38:48.93,25:1:30,0,Candidate
189,ASASSN-18fi,2018/03/15,16.81,10:25:20.99,16:11:45.2,0,Candidate
190,ASASSN-18fj,2018/03/14,15.43,17:0:24.29,-30:42:33.4,0,Candidate
191,ASASSN-18fk,2018/03/17,12.14,"12:08:57.2734,12:8:57.24","+19:16:56.439,19:16:56.7",-1,N
192,ASASSN-18fl,2018/03/17,13.84,7:45:39.09,-10:8:59.9,0,Candidate
193,ASASSN-18fp,2018/03/18,13.26,15:37:28.61,-20:3:5.6,0,Candidate
194,ASASSN-18fq,2018/03/17,16.46,4:54:30.6,-21:4:7.8,0,Candidate
195,ASASSN-18fr,2018/03/16,16.48,19:44:27.3,-28:5:20.9,0,Candidate
196,ASASSN-18fs,2018/03/19,13.23,"10:00:01.120,10:0:1.12","-66:25:42.26,-66:25:42.2",-1,CataclyV
197,ASASSN-18fu,2018/03/22,17.08,16:17:57.65,-60:42:34.1,0,Candidate
198,ASASSN-18fy,2018/03/21,17.03,12:47:54.64,-50:28:17.9,0,Candidate
199,ASASSN-18fz,2018/03/20,15.03,19:22:56.28,-16:14:29.6,0,Candidate
200,ASASSN-18gc,2018/03/22,15.95,8:2:3.3,0:16:20.5,0,Candidate
201,ASASSN-18gd,2018/03/22,16.48,13:18:52.81,-36:33:23.5,0,Candidate
202,ASASSN-18gh,2018/03/22,17.15,9:9:53.77,-20:57:24.4,0,Candidate
203,ASASSN-18gl,2018/03/28,,13:59:50.54,-61:53:8.5,0,Candidate
204,ASASSN-18gm,2018/03/30,14.79,20:45:46.79,-31:12:56,0,Candidate
205,ASASSN-18gn,2018/03/31,13.76,14:49:11.41,-73:33:17.7,0,Candidate
206,ASASSN-18go,2018/04/1,14.61,11:36:48.26,-36:10:28.4,0,Candidate
207,ASASSN-18gp,2018/04/1,12.99,11:25:55.63,-0:16:38.4,0,Candidate
208,ASASSN-18gv,2018/04/04,16.86,9:13:47.08,-14:29:18.2,0,Candidate
209,ASASSN-18gw,2018/04/4,15.94,8:30:30.54,-67:14:53.2,0,Candidate
210,ASASSN-18gy,2018/04/4,16.36,6:17:42.1,-31:59:48.9,0,Candidate
211,ASASSN-18ha,2018/04/3,15.55,18:19:9.89,25:34:8.5,0,Candidate
212,ASASSN-18hc,2018/04/3,14.83,7:18:0.35,56:29:20.4,0,Candidate
213,ASASSN-18hj,2018/04/8,17.14,6:11:6.06,57:37:34.5,0,Candidate
214,ASASSN-18hk,2018/04/8,16.09,8:55:59.08,-67:57:35.2,0,Candidate
215,ASASSN-18hl,2018/04/8,14.99,17:29:25.1,-40:43:35.5,0,Candidate
216,ASASSN-18hm,2018/04/8,14.38,13:29:17.63,-73:20:58.1,0,Candidate
217,ASASSN-18hn,2018/04/7,15.36,7:7:28.31,-31:42:5.3,0,Candidate
218,ASASSN-18ho,2018/04/6,14.37,19:19:10.26,-65:56:52.2,0,Candidate
219,ASASSN-18hp,2018/04/6,15.73,13:37:30.72,-62:9:25.4,0,Candidate
220,ASASSN-18hr,2018/04/9,16.3,18:57:54.78,34:46:24.7,0,Candidate
221,ASASSN-18hs,2018/04/9,16.84,7:55:42.48,-11:15:38.1,0,Candidate
222,ASASSN-18ht,2018/04/5,16.14,17:18:3.9,-53:9:1.5,0,Candidate
223,ASASSN-18ic,2018/04/15,15.32,7:50:28.99,30:41:9.8,0,Candidate
224,ASASSN-18id,2018/04/14,17.59,13:19:54.21,-43:58:53.5,0,Candidate
225,ASASSN-18ig,2018/04/12,15.64,15:53:5.61,-30:5:54.3,0,Candidate
226,ASASSN-18ih,2018/04/15,16.97,7:25:43.64,-42:57:29.9,0,Candidate
227,ASASSN-18ij,2018/04/16,14.6,17:36:2.89,-62:21:14.1,0,Candidate
228,ASASSN-18ik,2018/04/17,13.62,19:2:43.14,-48:34:5.9,0,Candidate
229,ASASSN-18il,2018/04/14,13.82,22:0:47.44,2:7:52.5,0,Candidate
230,ASASSN-18in,2018/04/17,16.5,14:9:22.18,-33:0:41.6,0,Candidate
231,ASASSN-18ip,2018/04/19,16.52,19:8:24.95,-22:7:52.4,0,Candidate
232,ASASSN-18iq,2018/04/19,14.04,13:42:41.08,7:9:10.9,0,Candidate
233,ASASSN-18ix,2018/04/22,12.63,"18:26:31.10,18:26:31.1","-46:53:03.3,-46:53:3.3",-1,CataclyV
234,ASASSN-18iy,2018/04/22,16.68,19:31:12.46,-17:44:57.7,0,Candidate
235,ASASSN-18iz,2018/04/20,17.12,8:41:47.84,-8:50:22.5,0,Candidate
236,ASASSN-18ja,2018/04/21,15.14,5:55:6.84,-31:14:18,0,Candidate
237,ASASSN-18jb,2018/04/19,15.05,7:24:29.51,-59:51:30.6,0,Candidate
238,ASASSN-18jc,2018/04/24,13.56,17:20:21.45,-15:9:28.8,0,Candidate
239,ASASSN-18je,2018/04/30,15.51,13:8:5.07,-41:46:23.8,0,Candidate
240,ASASSN-18jf,2018/04/22,16.23,19:53:11.43,-60:38:45.4,0,Candidate
241,ASASSN-18jg,2018/05/2,15.07,0:41:48.55,-42:41:29.5,0,Candidate
242,ASASSN-18jh,2018/05/2,15.94,5:43:20.72,-34:53:16.5,0,Candidate
243,ASASSN-18jq,2018/05/5,15.07,17:54:54.11,-53:3:36,0,Candidate
244,ASASSN-18jr,2018/05/6,16.88,14:55:33.72,-36:44:53.9,0,Candidate
245,ASASSN-18js,2018/05/8,14.53,19:32:11.51,-17:30:28.7,0,Candidate
246,ASASSN-18jt,2018/05/8,15.14,11:24:40.7,-54:45:54.7,0,Candidate
247,ASASSN-18ju,2018/05/9,15.56,17:8:14.79,-19:5:57.1,0,Candidate
248,ASASSN-18jw,2018/05/12,15.77,20:4:15.9,71:34:52.6,0,Candidate
249,ASASSN-18jx,2018/05/12,14.45,21:33:19.5,19:1:55,0,Candidate
