,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
29,ASASSN-18mh,2018/06/10,16.09,18:41:33.1,-46:33:45.3,0,Candidate
30,ASASSN-18mi,2018/06/12,16.53,20:33:11.28,20:57:46.9,0,Candidate
31,ASASSN-18mp,2018/06/13,15.4,23:17:29.7,52:20:20.7,0,Candidate
32,ASASSN-18mq,2018/06/12,17.11,17:44:29.38,-53:17:23.3,0,Candidate
33,ASASSN-18mt,2018/06/14,17.43,23:20:23.64,-48:41:28.9,0,Candidate
34,ASASSN-18nb,2018/06/17,16.95,13:31:57.54,-83:21:49.1,0,Candidate
35,ASASSN-18nc,2018/06/17,16.76,18:19:59.36,-65:42:29.8,0,Candidate
36,ASASSN-18ne,2018/06/17,17.31,19:15:3.41,-58:34:25.8,0,Candidate
37,ASASSN-18ng,2018/06/17,15.44,20:42:4.58,-30:6:21.3,0,Candidate
38,ASASSN-18ni,2018/06/15,17.2,20:31:22.29,31:44:27.5,0,Candidate
39,ASASSN-18nj,2018/06/15,16.54,18:10:20.6,32:39:13.5,0,Candidate
40,ASASSN-18nk,2018/06/15,17.57,19:21:2.85,-49:58:36.1,0,Candidate
41,ASASSN-18nl,2018/06/15,16.73,19:0:34.19,-55:36:14.9,0,Candidate
42,ASASSN-18nm,2018/06/15,16.74,18:59:15.32,-63:22:30.3,0,Candidate
43,ASASSN-18nn,2018/06/18,15.02,21:10:49.13,25:15:50,0,Candidate
44,ASASSN-18no,2018/06/14,15.48,19:35:17.56,33:24:28.8,0,Candidate
45,ASASSN-18np,2018/06/19,17.09,19:29:24.57,24:48:25.5,0,Candidate
46,ASASSN-18nv,2018/06/22,16.7,21:55:19.69,49:24:3.6,0,Candidate
47,ASASSN-18nw,2018/06/22,16.13,9:33:48.51,-38:11:11.6,0,Candidate
48,ASASSN-18ny,2018/06/25,17.09,20:11:21.39,15:19:44.2,0,Candidate
49,ASASSN-18nz,2018/06/25,15.4,19:40:43.7,-19:48:7.9,0,Candidate
50,ASASSN-18oc,2018/07/2,14.02,3:43:9.26,-31:45:6.5,0,Candidate
51,ASASSN-18of,2018/07/4,15.12,12:21:38.88,9:24:27.5,0,Candidate
52,ASASSN-18og,2018/07/4,17.32,15:0:58.67,-30:12:35.1,0,Candidate
53,ASASSN-18oh,2018/07/5,16.41,22:23:9.73,43:39:17.6,0,Candidate
54,ASASSN-18oj,2018/07/4,12.57,12:27:17.22,-13:17:44.9,0,Candidate
55,ASASSN-18ok,2018/07/5,16.48,18:27:58.86,-38:48:56.3,0,Candidate
56,ASASSN-18ol,2018/07/5,14.38,14:47:38.88,-17:9:8.3,0,Candidate
57,ASASSN-18oq,2018/07/7,17.25,18:9:35.74,-53:15:29.4,0,Candidate
58,ASASSN-18or,2018/07/6,16.28,12:36:22.51,-40:48:11.1,0,Candidate
59,ASASSN-18os,2018/07/6,16.35,16:37:29.7,-20:33:58.3,0,Candidate
60,ASASSN-18ot,2018/07/6,16.94,18:53:5.71,-49:10:8,0,Candidate
61,ASASSN-18ov,2018/07/10,17.12,19:48:45.83,-45:8:35.7,0,Candidate
62,ASASSN-18ow,2018/07/10,15.4,18:14:6.17,-40:44:4.2,0,Candidate
63,ASASSN-18ox,2018/07/10,17.15,18:10:53.27,-56:39:47.7,0,Candidate
64,ASASSN-18oy,2018/07/10,15.32,14:40:47.25,-43:0:32.5,0,Candidate
65,ASASSN-18pa,2018/07/7,15.81,18:53:25.65,-35:6:28.1,0,Candidate
66,ASASSN-18pc,2018/07/11,15.12,10:9:53.35,-36:48:15.6,0,Candidate
67,ASASSN-18pd,2018/07/12,16.88,17:2:16.04,-67:33:38.6,0,Candidate
68,ASASSN-18pe,2018/07/11,,17:15:21.54,6:0:27.2,0,Candidate
69,ASASSN-18pf,2018/07/13,13.34,"05:41:46.461,5:41:46.46","-71:48:37.59,-71:48:37.5",-1,Candidate_Nova
70,ASASSN-18pj,2018/07/15,17.0,12:46:39.55,-42:42:26.1,0,Candidate
71,ASASSN-18pk,2018/07/14,16.6,18:27:36.71,-45:40:51,0,Candidate
72,ASASSN-18pm,2018/07/17,16.12,15:57:57.03,-25:58:57.5,0,Candidate
73,ASASSN-18po,2018/07/12,17.18,18:5:18.29,-20:38:57.6,0,Candidate
74,ASASSN-18pp,2018/07/5,16.14,18:58:59.01,-10:11:3.6,0,Candidate
75,ASASSN-18pq,2018/07/7,15.03,11:39:40.48,-50:6:14.2,0,Candidate
76,ASASSN-18ps,2018/07/17,14.61,18:41:2.14,-57:21:5.4,0,Candidate
77,ASASSN-18pt,2018/07/20,13.86,20:59:44.27,-73:35:26.6,0,Candidate
78,ASASSN-18py,2018/07/22,16.38,19:28:27.01,-2:20:21.4,0,Candidate
79,ASASSN-18pz,2018/07/21,15.69,20:48:59.75,59:18:35.9,0,Candidate
80,ASASSN-18qa,2018/07/21,14.49,18:15:45.51,-48:21:51,0,Candidate
81,ASASSN-18qb,2018/07/23,16.51,19:14:26.25,-18:35:38.3,0,Candidate
82,ASASSN-18qc,2018/07/24,14.82,6:4:57.3,-63:32:55.9,0,Candidate
83,ASASSN-18qd,2018/07/19,15.11,19:48:6.83,4:58:10.3,0,Candidate
84,ASASSN-18qe,2018/07/24,15.16,13:33:51.62,-43:24:28.5,0,Candidate
85,ASASSN-18qf,2018/07/25,13.08,17:10:33.94,16:18:52.1,0,Candidate
86,ASASSN-18qg,2018/07/30,13.44,18:15:27.41,41:56:4.4,0,Candidate
87,ASASSN-18qi,2018/07/29,15.55,16:3:54.83,-76:42:45.6,0,Candidate
88,ASASSN-18ql,2018/07/31,15.61,17:36:33.86,-14:33:0.2,0,Candidate
89,ASASSN-18qn,2018/08/02,16.7,15:41:14.63,-51:23:44,0,Candidate
90,ASASSN-18qo,2018/08/1,15.69,20:20:10.74,38:15:53.9,0,Candidate
91,ASASSN-18qp,2018/07/26,15.47,12:15:43.29,-52:55:30.5,0,Candidate
92,ASASSN-18qt,2018/08/2,15.59,2:14:40.6,-26:56:1.6,0,known_CV
93,ASASSN-18qx,2018/08/5,17.3,23:24:41.86,-59:50:43.8,0,Candidate
94,ASASSN-18qy,2018/08/4,16.21,15:4:23.44,-55:5:16,0,Candidate
95,ASASSN-18qz,2018/08/3,17.42,18:44:12.94,-58:49:24.3,0,Candidate
96,ASASSN-18ra,2018/08/2,16.82,20:44:49.65,17:30:51.6,0,Candidate
97,ASASSN-18rc,2018/08/7,15.76,20:9:6.73,26:21:34.1,0,Candidate
98,ASASSN-18rd,2018/08/7,15.99,18:8:27.88,0:35:29.8,0,Candidate
99,ASASSN-18rg,2018/08/8,12.69,21:17:42.17,-2:22:28.8,0,Candidate
100,ASASSN-18ri,2018/08/8,16.34,21:6:0.7,29:9:55.2,0,Candidate
101,ASASSN-18rj,2018/08/8,16.49,20:34:58.3,-50:58:19.5,0,Candidate
102,ASASSN-18rk,2018/08/8,15.33,12:58:17.92,-85:2:11.6,0,Candidate
103,ASASSN-18rl,2018/08/8,16.37,18:21:21.74,-34:0:19.3,0,Candidate
104,ASASSN-18rm,2018/08/9,17.37,22:5:21.91,16:43:18.3,0,Candidate
105,ASASSN-18ru,2018/08/11,14.14,17:49:31.09,2:49:37.4,0,Candidate
106,ASASSN-18rv,2018/08/10,15.73,18:19:44.39,-36:57:0.8,0,Candidate
107,ASASSN-18rw,2018/08/11,14.33,14:36:35.03,-24:1:56,0,Candidate
108,ASASSN-18rx,2018/08/11,17.14,19:4:41.81,-34:3:16.4,0,Candidate
109,ASASSN-18sa,2018/08/9,16.42,18:40:25.28,-36:14:11.8,0,Candidate
110,ASASSN-18sb,2018/08/12,15.47,22:27:7.1,55:38:0.2,0,Candidate
111,ASASSN-18se,2018/08/12,17.86,22:19:16.08,-49:15:57.1,0,Candidate
112,ASASSN-18sh,2018/08/16,14.78,20:0:25.13,8:58:47.3,0,Candidate
113,ASASSN-18si,2018/08/14,15.63,16:3:3.84,-71:23:4.9,0,Candidate
114,ASASSN-18sm,2018/08/14,15.12,18:57:58.95,17:4:48.2,0,Candidate
115,ASASSN-18sn,2018/08/13,16.94,19:16:37.63,-18:33:6.6,0,Candidate
116,ASASSN-18sp,2018/08/14,16.85,18:38:3.55,-38:19:1.5,0,Candidate
117,ASASSN-18sq,2018/08/15,16.81,18:35:48.36,24:29:27.3,0,Candidate
118,ASASSN-18sr,2018/08/14,15.79,18:58:55.63,16:3:3.9,0,Candidate
119,ASASSN-18sx,2018/08/18,15.49,18:52:56.97,22:17:58.5,0,Candidate
120,ASASSN-18sy,2018/08/19,15.12,14:45:37.51,-34:7:12.1,0,Candidate
121,ASASSN-18td,2018/08/21,15.79,19:29:5.48,37:21:26.6,0,Candidate
122,ASASSN-18te,2018/08/22,16.05,20:34:59.11,24:36:17.9,0,Candidate
123,ASASSN-18tf,2018/08/28,15.39,19:57:41.23,-8:24:55.2,0,Candidate
124,ASASSN-18tg,2018/08/28,16.73,13:28:0.36,-34:56:44.9,0,Candidate
125,ASASSN-18tj,2018/08/30,15.92,17:46:29.29,-5:20:45.7,0,Candidate
126,ASASSN-18tk,2018/08/30,15.99,18:1:10.79,-15:2:30.4,0,Candidate
127,ASASSN-18tl,2018/08/30,16.61,18:46:3.51,-71:27:38.9,0,Candidate
128,ASASSN-18tm,2018/08/29,15.53,19:3:45.76,-32:17:19.2,0,Candidate
129,ASASSN-18tt,2018/09/3,16.39,20:11:1.93,11:41:17.2,0,Candidate
130,ASASSN-18tv,2018/09/2,15.92,19:19:6.21,-21:27:58.4,0,Candidate
131,ASASSN-18tw,2018/08/31,15.94,18:26:9.73,-36:50:1.1,0,Candidate
132,ASASSN-18tx,2018/09/4,16.48,19:21:52.32,-21:14:26.2,0,Candidate
133,ASASSN-18ua,2018/09/4,16.88,19:59:20.16,-0:50:33.8,0,Candidate
134,ASASSN-18ub,2018/08/31,15.54,18:58:3.23,25:8:28.2,0,Candidate
135,ASASSN-18uf,2018/09/5,16.12,15:15:53.49,-35:15:43.2,0,Candidate
136,ASASSN-18uj,2018/09/6,15.36,17:47:53.09,-62:48:58.7,0,Candidate
137,ASASSN-18up,2018/09/9,16.45,14:34:3.68,-70:55:14.3,0,Candidate
138,ASASSN-18ur,2018/09/8,17.23,15:4:59.54,-72:50:38.3,0,Candidate
139,ASASSN-18us,2018/09/8,16.0,18:12:59.31,4:25:12.7,0,Candidate
140,ASASSN-18uv,2018/09/9,16.6,16:5:13.15,-59:50:54.5,0,Candidate
141,ASASSN-18uw,2018/09/10,17.44,3:58:22.72,-30:59:8.6,0,Candidate
142,ASASSN-18uy,2018/09/11,16.38,19:36:59.7,0:17:41.7,0,Candidate
143,ASASSN-18vb,2018/09/10,15.15,0:17:9.53,48:53:50.1,0,Candidate
144,ASASSN-18vd,2018/09/9,16.82,18:18:57.91,17:53:6.2,0,Candidate
145,ASASSN-18vh,2018/09/11,16.58,15:8:35.59,-68:47:47.7,0,Candidate
146,ASASSN-18vi,2018/09/11,17.47,18:31:13.13,41:40:29.1,0,Candidate
147,ASASSN-18vj,2018/09/11,15.82,22:39:17.99,38:3:8.4,0,Candidate
148,ASASSN-18vk,2018/09/12,16.68,17:38:10.15,-52:58:47.8,0,Candidate
149,ASASSN-18vl,2018/09/10,16.07,18:45:29.79,-34:11:57.5,0,Candidate
150,ASASSN-18vn,2018/09/14,15.74,3:43:28.93,-52:56:6.4,0,Candidate
151,ASASSN-18vq,2018/09/17,16.32,19:32:7.39,-6:26:24.3,0,Candidate
152,ASASSN-18vr,2018/09/15,17.52,4:55:27.48,-2:47:48.6,0,Candidate
153,ASASSN-18vs,2018/09/15,16.64,19:22:27.59,-18:5:51.3,0,Candidate
154,ASASSN-18vt,2018/09/14,13.61,14:35:24.08,-84:20:57.8,0,Candidate
155,ASASSN-18vu,2018/09/15,15.59,15:58:18.7,-59:15:5.2,0,Candidate
156,ASASSN-18vv,2018/09/11,14.92,18:40:25.61,11:46:33.3,0,Candidate
157,ASASSN-18vw,2018/09/9,15.07,4:57:54.03,47:46:47.3,0,Candidate
158,ASASSN-18vy,2018/09/17,17.14,4:10:32.07,-16:38:2.6,0,Candidate
159,ASASSN-18vz,2018/09/16,15.41,19:38:59.94,-51:27:38.1,0,Candidate
160,ASASSN-18wa,2018/09/21,12.73,6:48:45.41,45:13:48.7,0,Candidate
161,ASASSN-18wb,2018/09/21,14.74,22:37:31.99,-50:58:5.2,0,Candidate
162,ASASSN-18wc,2018/09/24,15.51,17:7:51.24,-0:22:26,0,Candidate
163,ASASSN-18wi,2018/10/1,16.96,18:34:36.13,31:32:0.8,0,Candidate
164,ASASSN-18wj,2018/10/1,16.61,19:51:38.9,18:4:19.5,0,Candidate
165,ASASSN-18wk,2018/09/30,14.18,17:34:58.59,-75:36:49.5,0,Candidate
166,ASASSN-18wl,2018/09/30,16.12,20:54:18.38,19:34:44.2,0,Candidate
167,ASASSN-18wn,2018/09/28,13.56,22:55:51.11,-80:45:17.6,0,Candidate
168,ASASSN-18wo,2018/09/25,15.33,21:34:36.97,57:2:5.9,0,Candidate
169,ASASSN-18wp,2018/09/30,15.41,18:8:22.15,-65:11:29.4,0,Candidate
170,ASASSN-18ws,2018/10/03,17.05,16:43:11.23,-70:46:49.3,0,Candidate
171,ASASSN-18wt,2018/10/2,16.5,21:59:56.57,82:25:4.8,0,Candidate
172,ASASSN-18wu,2018/10/2,17.53,20:4:22.98,-38:1:15.2,0,Candidate
173,ASASSN-18wv,2018/10/4,16.14,18:31:47.24,-11:54:17,0,Candidate
174,ASASSN-18ww,2018/10/3,15.12,16:33:18.66,-66:38:38.5,0,Candidate
175,ASASSN-18wy,2018/09/28,15.66,18:43:21.43,-47:32:1.9,0,Candidate
176,ASASSN-18wz,2018/09/28,15.58,6:49:7.34,11:24:13.5,0,Candidate
177,ASASSN-18xh,2018/10/7,16.04,18:37:25.54,-30:26:24.1,0,Candidate
178,ASASSN-18xi,2018/10/5,17.0,19:7:54.41,-11:28:47.1,0,Candidate
179,ASASSN-18xt,2018/10/10,13.79,2:25:6.39,8:6:38.4,0,Candidate
180,ASASSN-18xu,2018/10/10,13.49,17:36:27.29,-69:8:14.6,0,Candidate
181,ASASSN-18xz,2018/10/13,16.57,20:27:45.98,25:43:26.4,0,Candidate
182,ASASSN-18yd,2018/10/17,16.23,21:21:45.34,30:55:25,0,Candidate
183,ASASSN-18ye,2018/10/17,16.74,8:42:33.12,-23:41:32.2,0,Candidate
184,ASASSN-18yg,2018/10/21,14.61,6:17:39.22,-25:25:1,0,Candidate
185,ASASSN-18yh,2018/10/19,15.47,3:19:52.71,-81:32:39.3,0,Candidate
186,ASASSN-18yi,2018/10/19,15.26,1:21:52.2,-33:56:15.5,0,Candidate
187,ASASSN-18yl,2018/10/29,16.11,21:38:16.97,33:34:50.2,0,Candidate
188,ASASSN-18yt,2018/11/2,16.94,9:15:58.55,-67:58:3.3,0,Candidate
189,ASASSN-18za,2018/11/5,16.3,18:46:38.53,9:55:25.8,0,Candidate
190,ASASSN-18zb,2018/11/2,16.12,19:57:12.26,18:49:41.2,0,Candidate
191,ASASSN-18zc,2018/11/5,16.8,10:29:39.08,-50:11:52,0,Candidate
192,ASASSN-18zd,2018/11/5,16.69,6:8:38.99,-79:12:34.1,0,Candidate
193,ASASSN-18zm,2018/11/6,16.58,23:30:19.9,51:11:18.7,0,Candidate
194,ASASSN-18zn,2018/11/6,16.96,23:55:45.66,24:33:21.2,0,Candidate
195,ASASSN-18zo,2018/11/3,15.25,6:53:55,-38:59:52.6,0,Candidate
196,ASASSN-18zr,2018/11/8,15.6,19:20:20.74,-46:55:14.8,0,Candidate
197,ASASSN-18zu,2018/11/11,17.0,19:43:54.7,-60:1:10.4,0,Candidate
198,ASASSN-18zv,2018/11/9,17.23,18:36:20.86,-53:24:14.6,0,Candidate
199,ASASSN-18zw,2018/11/16,13.6,20:0:17.83,-8:24:37.9,0,Candidate
200,ASASSN-19aab,2019/10/27,14.61,5:36:52.16,-36:15:59.9,0,Candidate
201,ASASSN-19aac,2019/10/28,16.79,20:7:28.67,-12:42:33.4,0,Candidate
202,ASASSN-19aae,2019/10/28,15.06,22:12:59.36,18:8:10.5,0,Candidate
203,ASASSN-19aaf,2019/10/28,15.98,20:8:38.83,12:39:14,0,Candidate
204,ASASSN-19aag,2019/10/28,16.89,20:31:30.79,28:1:43.9,0,Candidate
205,ASASSN-19aai,2019/10/29,15.23,19:46:34.85,-11:38:5.9,0,Candidate
206,ASASSN-19aal,2019/11/2,17.14,4:15:58.1,37:16:6.8,0,Candidate
207,ASASSN-19aan,2019/11/3,15.73,3:24:25.99,48:0:26.6,0,Candidate
208,ASASSN-19aao,2019/11/3,15.74,7:44:0.32,-14:57:37.9,0,Candidate
209,ASASSN-19aap,2019/10/30,14.95,10:14:57.29,-58:37:35.2,0,Candidate
210,ASASSN-19aaq,2019/11/3,15.98,9:48:55.79,-45:34:40.2,0,Candidate
211,ASASSN-19aar,2019/11/2,16.31,21:52:37.64,13:1:18.2,0,Candidate
212,ASASSN-19aas,2019/11/3,15.78,6:23:34.61,-15:24:14.2,0,Candidate
213,ASASSN-19aau,2019/11/4,17.18,10:10:30.48,-17:41:24.5,0,Candidate
214,ASASSN-19aav,2019/11/5,15.42,2:12:13.58,51:25:30.3,0,Candidate
215,ASASSN-19aaw,2019/11/5,15.31,9:27:47.53,31:58:5.6,0,Candidate
216,ASASSN-19aay,2019/11/7,14.89,20:34:41.44,-57:30:37.2,0,Candidate
217,ASASSN-19aaz,2019/11/9,15.38,8:23:23.84,-39:35:26.5,0,Candidate
218,ASASSN-19abb,2019/11/10,15.6,7:3:28.47,-12:14:58.2,0,Candidate
219,ASASSN-19abd,2019/11/11,15.37,6:30:1.34,62:30:57.4,0,Candidate
220,ASASSN-19abe,2019/11/5,15.62,19:44:21.64,16:24:29,0,Candidate
221,ASASSN-19abf,2019/11/13,15.98,10:9:27.01,-52:43:50,0,Candidate
222,ASASSN-19abh,2019/11/11,14.76,19:33:50.12,-8:39:1.5,0,Candidate
223,ASASSN-19abi,2019/11/15,14.79,22:8:57.44,-9:4:50.5,0,Candidate
224,ASASSN-19abj,2019/11/18,15.9,22:2:36.61,31:46:33.8,0,Candidate
225,ASASSN-19abr,2019/11/24,14.61,19:45:45.43,31:0:1.7,0,Candidate
226,ASASSN-19abu,2019/11/23,17.17,8:9:19.47,-12:54:45.7,0,Candidate
227,ASASSN-19abv,2019/11/23,15.8,7:17:45.32,-24:33:52.3,0,Candidate
228,ASASSN-19acd,2019/11/29,17.04,21:14:14.76,-21:32:54.9,0,Candidate
229,ASASSN-19ace,2019/11/30,15.0,5:14:55.49,9:8:12.9,0,Candidate
230,ASASSN-19ach,2019/11/28,16.68,9:42:6.51,-48:50:49.5,0,Candidate
231,ASASSN-19acj,2019/11/29,17.22,21:51:11.82,-32:55:35.5,0,Candidate
232,ASASSN-19acl,2019/11/27,15.7,22:16:15.88,62:23:17.8,0,Candidate
233,ASASSN-19acm,2019/12/2,14.17,4:16:15.48,-50:5:18.9,0,Candidate
234,ASASSN-19acn,2019/12/2,17.04,7:33:25.29,0:29:40.4,0,Candidate
235,ASASSN-19aco,2019/12/2,17.44,10:17:19.58,-50:16:43.6,2,Candidate
236,ASASSN-19acq,2019/11/28,15.32,23:27:53.89,-5:48:20.3,0,Candidate
237,ASASSN-19acr,2019/12/3,16.73,8:37:45.85,-26:50:55.6,0,Candidate
238,ASASSN-19acs,2019/12/4,17.12,22:57:38.22,53:36:45.8,0,Candidate
239,ASASSN-19acu,2019/12/5,14.63,11:25:6.53,-38:38:16.2,0,Candidate
240,ASASSN-19acv,2019/12/4,16.99,9:17:15.6,-26:35:27.5,0,Candidate
241,ASASSN-19ad,2019/01/1,,6:55:13.86,-21:7:19.4,0,Candidate
242,ASASSN-19ada,2019/12/8,,13:30:21.95,-7:30:33.8,0,Candidate
243,ASASSN-19adb,2019/12/8,16.53,7:34:34.84,-31:34:40.5,0,Candidate
244,ASASSN-19adc,2019/12/7,15.83,20:7:42.71,11:58:12.5,0,Candidate
245,ASASSN-19add,2019/12/7,16.38,7:55:48.4,-42:27:17.5,0,Candidate
246,ASASSN-19ade,2019/12/6,14.48,23:52:20,55:3:12.4,0,Candidate
247,ASASSN-19adf,2019/12/9,16.37,7:16:19.19,37:27:4.8,1,Candidate
248,ASASSN-19adj,2019/12/17,16.79,19:47:30.24,48:9:17.9,0,Candidate
249,ASASSN-19adk,2019/12/18,13.87,9:44:14.78,-63:39:12.6,0,Candidate
250,ASASSN-19adl,2019/12/19,16.62,5:13:13.92,38:51:37.8,0,Candidate
251,ASASSN-19adr,2019/12/21,15.76,6:45:41.03,-39:42:18.3,0,Candidate
252,ASASSN-19ads,2019/12/20,17.08,8:22:18.35,-18:8:23.4,0,Candidate
253,ASASSN-19adt,2019/12/23,17.31,8:16:25.77,-61:15:9.2,0,Candidate
254,ASASSN-19ady,2019/12/26,14.42,"07:03:51.88,7:3:51.88","+32:53:55.8,32:53:55.8",-1,CataclyV
255,ASASSN-19ae,2019/01/3,16.48,22:30:7.39,6:44:51.3,0,Candidate
256,ASASSN-19aec,2019/12/28,14.64,8:3:45.84,9:18:22,0,Candidate
257,ASASSN-19aed,2019/12/28,16.1,12:26:56.36,-53:4:27.1,0,Candidate
258,ASASSN-19aee,2019/12/31,13.47,12:57:41.78,-66:51:37.6,0,Candidate
259,ASASSN-19aef,2019/12/31,15.58,4:24:4.32,-19:24:18.2,0,Candidate
260,ASASSN-19aeg,2019/12/31,14.6,14:35:23.47,-26:3:56.3,0,Candidate
261,ASASSN-19ag,2019/01/7,12.67,10:56:47.97,20:48:26.6,0,Candidate
262,ASASSN-19ak,2019/01/8,16.63,22:33:47.7,48:35:0.5,0,Candidate
263,ASASSN-19al,2019/01/8,16.01,7:2:33.22,-28:1:57.9,0,Candidate
264,ASASSN-19am,2019/01/9,15.96,9:30:39.31,-54:47:4.3,0,Candidate
265,ASASSN-19an,2019/01/9,15.41,6:49:49.91,55:41:40.4,0,Candidate
266,ASASSN-19ar,2019/01/10,15.86,2:11:36,19:55:1,0,Candidate
267,ASASSN-19as,2019/01/8,14.93,5:10:39.25,17:36:45.1,0,Candidate
268,ASASSN-19aw,2019/01/14,17.27,7:47:43.55,-18:56:52,0,Candidate
269,ASASSN-19ay,2019/01/12,14.2,13:49:56.69,-65:18:6.6,0,Candidate
270,ASASSN-19az,2019/01/12,,15:36:1.78,-16:42:58.7,0,Candidate
271,ASASSN-19ba,2019/01/14,16.28,3:23:20.86,41:47:19.4,0,Candidate
272,ASASSN-19bb,2019/01/16,,14:21:2.52,-26:16:25.2,0,Candidate
273,ASASSN-19be,2019/01/18,15.45,12:52:17.87,-55:21:27.3,0,Candidate
274,ASASSN-19bh,2019/01/25,14.24,7:20:58.58,-85:4:19.8,0,Candidate
275,ASASSN-19bl,2019/01/26,16.04,5:9:15.77,-23:36:15,0,Candidate
276,ASASSN-19bm,2019/01/28,16.05,8:25:6.51,-40:6:58.5,0,Candidate
277,ASASSN-19bn,2019/01/28,15.97,9:38:22.09,-58:47:49,0,Candidate
278,ASASSN-19bo,2019/01/26,17.09,4:52:17.57,-53:28:31,0,Candidate
279,ASASSN-19bp,2019/01/27,16.23,23:38:28.29,53:0:43,0,Candidate
280,ASASSN-19bq,2019/01/26,15.86,7:42:54.52,-32:43:22.6,0,Candidate
281,ASASSN-19br,2019/01/29,16.21,6:54:4.38,-9:41:2.8,0,Candidate
282,ASASSN-19bu,2019/01/30,15.38,14:10:49.07,-17:52:9.8,0,Candidate
283,ASASSN-19bw,2019/01/30,15.97,7:16:21.22,-3:13:27.1,0,Candidate
284,ASASSN-19by,2019/02/1,15.37,6:9:25,-45:15:24.1,0,Candidate
285,ASASSN-19bz,2019/02/2,15.77,9:22:43.07,-63:55:32.5,0,Candidate
286,ASASSN-19ca,2019/02/1,16.09,23:54:51.61,43:57:58.6,0,Candidate
287,ASASSN-19cb,2019/02/1,16.12,9:59:9.19,-41:56:22.7,0,Candidate
288,ASASSN-19cd,2019/02/5,16.78,7:52:39.89,6:10:34.3,0,Candidate
289,ASASSN-19ce,2019/02/5,16.64,7:25:13.28,-40:1:45.9,0,Candidate
290,ASASSN-19cg,2019/02/4,15.66,12:49:31.37,-59:5:2.8,0,Candidate
291,ASASSN-19cl,2019/02/5,15.21,8:35:33.59,-18:31:59.9,0,Candidate
292,ASASSN-19cm,2019/02/5,15.7,12:40:9.64,-55:42:5.6,0,Candidate
293,ASASSN-19cn,2019/02/6,16.0,15:50:57.4,-12:40:39.6,0,Candidate
294,ASASSN-19cp,2019/02/6,15.54,17:20:20.41,-41:37:37.4,0,Candidate_Nova
295,ASASSN-19cr,2019/02/10,16.4,13:48:12.76,-63:16:29.3,0,Candidate
296,ASASSN-19ct,2019/02/9,13.79,11:33:15.31,-37:10:20.6,0,Candidate
297,ASASSN-19cu,2019/02/7,15.75,8:44:20.48,-29:55:28.4,0,Candidate
298,ASASSN-19cv,2019/02/12,14.73,15:29:40.01,-69:14:2.9,0,Candidate
